LIMIT_BAL_clean,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT_clean,BILL_AMT_AUG_clean,BILL_AMT_JUL_clean,BILL_AMT_JUN_clean,BILL_AMT_MAY_clean,BILL_AMT_APR_clean,PAY_AMT_SEPT_clean,PAY_AMT_AUG_clean,PAY_AMT_JUL_clean,PAY_AMT_JUN_clean,PAY_AMT_MAY_clean,PAY_AMT_APR_clean
30000,0,2,2,23,0,0,0,0,2,0,19769.0,24285.0,26143.0,26929.0,19610.0,20591.0,5896.0,3002.0,2130,2.0,3004.0,8013.0
70000,1,1,2,28,0,0,0,0,0,0,48730.42804190135,49984.57753979092,51071.81189324675,52128.636729247344,53523.40722278427,47769.78464803896,2059.514586264499,2125.3722300386644,2101,1873.1388498066792,2078.0530210165552,1524.864785437891
171402,1,2,1,27,2,0,0,0,0,0,173088.6162528254,171389.97922317366,171816.9959616815,166722.60386955214,169173.20802686134,165260.5609062732,6592.544723840151,7029.890360727158,5672,6008.903924187651,5663.309004263376,7615.868432872589
50000,1,2,1,46,0,0,0,0,0,0,48014.19079916818,46561.64000717488,32641.048366669413,19268.815042315808,14777.487865467832,16998.9711354986,2007.55534555464,1225.6171556167244,1307,939.557235562881,2915.510073064665,1702.403333431129
10000,1,2,1,26,3,2,2,7,7,6,2400.0,2400.0,2400.0,2400.0,2400.0,1800.0,0.0,0.0,0,0.0,0.0,0.0
300000,1,3,1,56,0,0,0,0,0,-1,110350.0,102556.0,103834.0,99368.0,101600.0,560.0,4052.0,6122.0,1987,2232.0,560.0,0.0
360000,0,1,2,29,0,0,0,0,0,0,270528.0,267435.0,193910.0,167029.0,134294.0,154290.0,10256.0,12000.0,15273,15000.0,25000.0,12000.0
160000,0,2,1,50,-2,-2,-2,-2,-2,-2,3440.0,3208.0,3315.0,2645.0,1049.0,1469.0,3219.0,3322.0,2645,1049.0,1469.0,3490.0
50000,1,2,1,50,2,2,2,2,0,0,49582.491348611184,50353.68232920424,51015.5876664959,49628.67650432145,49795.64116647432,50749.43243102232,2397.4593211168126,2023.048814659825,0,1892.702426722463,2133.354039867262,2077.8621756439
100000,1,1,2,37,0,-1,-1,0,0,-1,179.72134768828496,563.6014844547326,734.5546150076312,520.8106873860934,534.7169484918905,6011.826762458433,804.0468694471015,769.81423179219,0,425.51483437272304,6026.5467966500455,2952.7964471392543
240000,1,2,2,46,0,0,0,0,0,0,262206.0,257969.0,256740.0,246364.0,127177.0,33622.0,9200.0,12000.0,5700,3200.0,1200.0,1000.0
130000,0,3,1,53,0,0,0,0,0,0,18614.0,20343.0,22386.0,24296.0,25436.0,27451.0,2343.0,2386.0,2296,1536.0,2451.0,2659.0
290000,0,1,2,29,-1,-1,-1,-1,-1,-1,6649.0,15819.0,10986.0,8184.0,14936.0,19573.0,15837.0,11584.0,8184,14936.0,19573.0,6309.0
220000,1,3,1,39,2,2,2,2,2,2,175808.0,179399.0,183039.0,185541.0,187984.0,191837.0,8000.0,8000.0,7000,7000.0,7000.0,0.0
80000,0,1,1,32,-1,2,2,0,0,0,4786.656782384962,4557.349108809781,3765.162528492758,4896.895316061595,4214.295647663049,3253.142419682072,0.0,319.9313471467426,3810,213.28756476449507,0.0,213.28756476449507
10000,1,2,2,24,1,2,2,-2,-2,-2,9774.0,10400.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0.0,0.0,0.0
132039,1,1,1,34,0,0,0,0,1,0,100624.795114086,101383.3533820811,103738.15170466522,106056.45649934658,103776.40149495058,100853.79226991611,4243.793072040666,5192.014585177545,6208,815.9708296449102,3920.3992707411226,3202.6083318278475
210000,1,2,1,35,0,0,0,0,0,0,128595.0,131627.0,136428.0,54058.0,55398.0,56698.0,4606.0,6815.0,1800,2000.0,2000.0,2000.0
240000,1,3,1,40,2,3,3,2,2,2,213732.0,217347.0,217329.0,211132.0,219202.0,223434.0,8500.0,5000.0,0,16000.0,8000.0,0.0
240000,1,2,1,40,0,0,0,0,0,0,11671.0,10030.0,8132.0,8402.0,4585.0,3551.0,1810.0,1151.0,2029,1003.0,112.0,173.0
120000,1,1,1,30,2,0,0,0,2,2,87203.50741190421,89018.76093832988,90843.05543112288,95356.14346775648,93684.33769894842,99331.05344774724,4117.715389745955,4198.817446611403,6945,0.0,7383.980234922092,3549.7529365261453
250000,1,1,1,39,3,2,2,2,2,2,2495.053965098994,2495.053965098994,2495.053965098994,2495.053965098994,2495.053965098994,2495.053965098994,0.0,0.0,0,0.0,0.0,0.0
76495,1,2,1,31,0,0,0,0,0,0,9373.866475012182,58526.17670946858,54067.46634232831,50699.643099715286,41678.93378087405,36663.03422999503,55397.27870707891,2831.272157197162,2847,1821.3056274251917,1774.2430823420596,2487.021832598612
140000,0,2,1,58,2,2,2,2,2,2,68859.0,70428.0,71902.0,72924.0,72335.0,75508.0,3300.0,3200.0,2800,1200.0,4500.0,3000.0
50000,1,1,2,31,2,0,0,0,0,0,56251.0,50758.0,49517.0,49528.0,44768.0,40295.0,8705.0,2501.0,2005,1312.0,1614.0,1706.0
70000,0,3,2,55,0,0,0,0,0,0,69997.0,41409.0,31450.0,29592.0,29703.0,19582.0,1700.0,3018.0,3338,3000.0,717.0,595.0
50000,0,3,1,31,0,0,0,0,0,0,39072.0,40283.0,37269.0,27880.0,27935.0,26314.0,1914.0,1900.0,1478,1172.0,2005.0,1000.0
20000,1,1,1,39,0,0,0,0,0,0,4497.403290171728,5296.760964858875,6617.954047376445,6768.629878330312,5516.283568854571,5761.793051589779,1592.7910426864648,1893.7516928355255,963,199.2167261420309,935.9177881999552,640.8221180004484
200000,0,3,1,42,-1,-1,-1,2,-1,0,390.0,742.0,4352.0,390.0,780.0,390.0,742.0,4000.0,0,780.0,0.0,1757.0
30000,0,2,2,27,2,2,2,2,2,2,15191.0,16144.0,16383.0,16518.0,16907.0,17279.0,1500.0,800.0,700,800.0,800.0,800.0
130000,1,2,2,32,0,0,-2,-2,-2,-2,27495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
50000,1,2,2,30,0,0,0,0,0,0,49259.0,47114.0,83908.0,18801.0,16494.0,19191.0,2500.0,3320.0,2000,1000.0,3000.0,1000.0
30000,0,3,1,35,0,0,0,0,0,0,27785.0,28786.0,26496.0,25098.0,26209.0,25325.0,1800.0,1500.0,1450,1500.0,1500.0,1500.0
260000,1,1,1,51,-1,-1,-1,-1,-1,-2,771.0,1593.0,419.0,529.0,0.0,4090.0,1596.0,437.0,529,0.0,4090.0,98.0
80000,0,3,1,41,-1,0,0,-1,-1,-1,542.9430776549132,627.0569223450868,556.2765767325211,390.0,390.0,390.0,474.1138446901736,556.2765767325211,390,390.0,390.0,2064.878448201063
120000,0,1,1,50,1,-1,-1,-2,-1,-1,-110.0,16390.0,0.0,0.0,660.0,0.0,16500.0,0.0,0,660.0,0.0,0.0
300000,0,1,1,45,2,2,2,2,2,2,5025.165832377557,4981.222417379823,4937.859752360032,5308.958988266009,5260.175990118745,5787.303386765578,0.0,0.0,387,0.0,580.7499779436271,0.0
60000,0,3,2,48,2,0,0,0,0,0,43533.0,39252.0,38051.0,37988.0,38725.0,39685.0,1700.0,1700.0,2000,1500.0,1600.0,1000.0
84263,1,2,1,33,0,0,0,1,0,0,23316.0024008554,22910.58394479365,67222.55753683244,55145.75334990281,47860.07687110332,44889.441057117765,1203.496153708033,55299.592391808015,350,1769.2475006776842,1785.8565808923188,4887.795293917989
50000,0,1,1,32,2,0,0,-1,0,-1,47858.0,49223.0,42589.0,639.0,4639.0,2312.0,2500.0,3000.0,7000,4000.0,2413.0,2000.0
300000,1,1,2,30,0,0,0,0,-1,-1,185327.0,29446.0,21689.0,12500.0,12500.0,12500.0,1500.0,5000.0,3500,12500.0,12500.0,12500.0
294490,0,1,2,27,0,0,0,0,0,0,304116.1818023312,303599.9649843527,290592.8974253524,249741.2992122911,238352.69962666312,230978.88534167857,13989.649843526751,10314.095571208922,9736,13450.79642674102,8103.547729085128,20029.379510589475
160000,1,1,2,31,-1,-1,-1,-1,-1,-1,813.0,1351.0,0.0,2773.0,215.0,2026.0,1351.0,0.0,2773,215.0,2026.0,0.0
140021,1,2,1,32,1,2,2,2,2,2,67924.382167856,69412.92357821242,67741.89200781978,73077.47705578829,75250.99427278769,75755.49625256407,3199.5734049827142,7.038817785211904,6491,3997.4404298962863,2002.132975086428,2999.5734049827142
380000,0,2,1,43,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,2039.0,0.0,4481.0,0.0,0.0,2039,0.0,4481.0,312.0
300000,1,1,1,40,-1,-1,-2,-2,-2,-2,4950.0,-337.0,-337.0,-337.0,-337.0,-337.0,0.0,0.0,0,0.0,0.0,2000.0
30000,0,1,2,30,0,0,0,0,0,0,32751.0,33804.0,31336.0,32389.0,33142.0,33999.0,1600.0,2000.0,1500,1200.0,1330.0,2500.0
140000,1,2,2,24,0,0,0,0,0,0,103884.0,105697.0,101636.0,97298.0,77081.0,72592.0,4000.0,4000.0,3800,3000.0,3300.0,2300.0
24936,0,2,1,34,0,0,1,0,0,0,25832.111053480938,27498.2435901452,26452.1530077143,26962.70045610892,26778.110401896764,26596.001303168345,2538.0137527816632,713.3268913319495,1918,1000.0,1000.0,5038.089032531698
260000,0,2,1,46,0,0,0,0,-1,-1,28700.0,29484.0,28592.0,16869.0,12713.0,10420.0,15000.0,10000.0,3000,12713.0,10420.0,12532.0
60000,0,1,2,26,-2,-2,-2,-2,-2,-2,17873.0,5959.0,2933.0,2933.0,4933.0,1983.0,3000.0,1000.0,0,2000.0,0.0,13072.0
60000,0,2,2,23,0,0,0,0,0,0,63709.0,64261.0,50243.0,15092.0,12037.0,10000.0,2351.0,1237.0,422,528.0,2000.0,5000.0
80000,0,2,1,23,2,2,2,2,2,2,22456.056685889285,23799.13481315445,23146.883009401743,26689.9872469742,27079.23746424508,27690.860563171187,2009.1930402685268,11.031648322232144,4267,1122.982600671317,1190.8069597314732,7.944318965385231
280000,0,1,2,38,-1,0,0,-1,0,-1,17878.0,14011.0,30079.0,13139.0,13989.0,15559.0,2000.0,30000.0,14000,1000.0,16000.0,0.0
50000,0,2,2,38,1,2,2,2,1,1,23404.378870199514,22735.16604196244,24845.00507051331,24430.134259283463,24130.70229532461,25978.262211082223,0.0,2782.752792513437,277,304.5879875223949,2242.0021433708084,0.0
380000,1,2,1,35,0,0,0,0,0,0,27268.0,75331.0,72950.0,70022.0,70861.0,70897.0,50042.0,3017.0,3000,3016.0,3000.0,4010.0
110000,1,2,1,38,2,2,1,1,1,2,40374.183211351774,39469.86616219352,41249.63744713811,41016.09939384343,44186.40992861996,43930.65502126041,0.0,2575.037638287529,594,4013.936767676952,1203.6029744107077,339.96988936997707
30000,1,3,2,44,2,2,2,0,0,0,28290.0,30728.0,29701.0,29121.0,29715.0,0.0,3600.0,0.0,600,594.0,0.0,0.0
310000,1,2,1,31,-1,2,-1,-1,-1,-1,4673.0,3851.0,547.0,3913.0,670.0,2489.0,0.0,547.0,3913,670.0,2489.0,656.0
30000,0,3,2,24,1,2,0,0,0,0,18103.0,18418.0,19270.0,19810.0,19583.0,20231.0,900.0,1215.0,755,639.0,1200.0,243.0
120000,0,1,2,27,-1,0,0,0,0,0,22027.0,51757.0,113157.0,106767.0,30237.0,-1280.0,35000.0,76651.01999999999,0,0.0,0.0,2750.0
150000,1,2,1,26,-2,-2,-2,-2,-2,-2,9852.0043491006,3656.684455394761,5611.439528148391,7569.001829081657,1842.30043491006,1234.4744881231236,3671.14327122264,5612.51854425495,7595,1842.30043491006,1234.4744881231236,699.6340434922677
310000,1,2,1,40,-1,-1,-1,-1,-1,-1,2511.1506114187755,3917.344553122867,1799.484787169559,2919.19030278124,2327.462852328665,2806.416658002092,3917.344553122867,1799.484787169559,2919,2289.2368338967185,2806.416658002092,5983.206306932054
240000,0,1,2,27,1,2,0,0,0,0,21260.0,20643.0,38552.0,18580.0,12773.0,5423.0,0.0,19000.0,437,1000.0,1000.0,5503.0
100000,1,2,1,48,1,2,2,0,0,0,21835.006875731684,23486.08950055179,22834.135978615064,24375.51408420512,24876.736519297167,25279.71101887961,2304.340358037616,0.0,2178,1171.623276639849,943.9280215191714,1354.085607845618
360000,1,1,2,31,1,-2,-1,-1,-2,-1,0.0,0.0,1650.0,0.0,0.0,1650.0,0.0,1650.0,0,0.0,1650.0,0.0
490000,0,1,1,37,-1,-1,-1,0,0,-1,36518.0,77996.0,274442.0,233793.0,49461.0,12207.0,66522.17999999854,76651.01999999999,4693,989.0,12207.0,82619.04999999935
290000,1,2,2,26,0,0,0,0,0,0,46041.0,47039.0,48047.0,51395.0,52332.0,416.0,2000.0,2300.0,5000,2600.0,0.0,416.0
350000,0,2,1,38,-1,-1,-1,-1,-1,-1,282.0,2728.0,1606.0,1015.0,24555.0,185.0,2750.0,1612.0,1017,24560.0,1000.0,917.0
200000,0,3,2,49,0,0,2,0,0,0,196272.0,209034.0,203592.0,194238.0,192451.0,196355.0,17500.0,0.0,7000,7350.0,7300.0,11500.0
500000,0,2,1,37,0,0,0,0,0,-1,156951.0,115610.0,81334.0,78637.0,36993.0,22089.0,20167.0,2114.0,1751,5132.0,22197.0,82619.04999999935
50000,0,2,1,37,-1,-1,-1,-1,-2,-1,7465.0,2790.0,1323.0,156.0,-177.0,2406.0,2790.0,1323.0,156,2.0,2583.0,1581.0
30000,0,2,1,38,-1,-1,2,-1,0,0,2828.0,4868.0,3963.0,4514.0,3129.0,675.0,3963.0,16.0,4527,675.0,0.0,1015.0
90000,0,2,1,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
50000,0,1,2,27,1,2,0,0,2,2,21824.0,21187.0,23815.0,26418.0,25859.0,29745.0,0.0,3000.0,3000,0.0,4500.0,0.0
30000,1,2,2,25,-2,-2,-2,-2,-2,-2,836.0,836.0,836.0,390.0,390.0,390.0,836.0,836.0,390,390.0,390.0,0.0
220000,0,2,2,25,0,0,0,0,0,2,47588.0,47721.0,31027.0,31807.0,33966.0,33288.0,1479.0,1820.0,1600,2688.0,0.0,1500.0
50000,1,1,1,25,2,2,1,1,1,0,26612.467825052703,27235.876950353293,27624.77580191944,28399.853517485783,27825.433911912067,28417.516985198294,1307.0120691837335,1133.7650864796672,1500,133.7650864796671,1161.6094201803355,1280.2590518878003
320000,0,1,1,41,0,0,0,0,0,0,59807.0,68080.0,67745.0,91798.0,90936.0,92588.0,10000.0,4200.0,30000,7.0,3000.0,0.0
188685,1,1,1,35,0,1,1,1,1,2,152799.3297837815,149854.72178416286,159511.18885590212,156619.72756718023,167173.3795503791,166908.53527182608,986.036466039316,12342.642355973789,1183,13131.471528805245,5298.023674288022,723.0934084288319
80000,0,1,2,29,0,0,0,0,-2,-1,11040.0,5830.0,4136.0,0.0,0.0,150.0,1500.0,2000.0,0,0.0,150.0,419.0
20000,0,2,2,22,2,4,3,2,0,0,8628.0,8350.0,8076.0,7798.0,8110.0,10194.0,0.0,0.0,0,441.0,2368.0,0.0
10000,1,2,1,27,1,2,2,2,1,1,4358.948776650509,4217.861415728101,5916.463302116822,5673.012193495978,6536.020400756793,6484.901774326669,75.81485631927863,1853.8026628233004,0,955.9756130080434,197.82704981525697,3378.7915899478453
20000,1,2,1,31,0,0,0,0,0,0,35651.0,20160.0,20080.0,19680.0,19680.0,0.0,4960.0,1400.0,0,0.0,0.0,0.0
110000,0,2,1,35,-1,-1,-1,0,0,-1,1245.0,1245.0,1490.0,2490.0,1245.0,2675.0,1245.0,1490.0,2245,0.0,2675.0,0.0
50000,0,1,1,25,0,0,0,0,0,0,30479.0,31200.0,31817.0,29229.0,29529.0,30053.0,1528.0,1461.0,1030,1070.0,1320.0,1212.0
30000,0,2,1,30,0,0,0,0,0,0,20588.36297268276,21050.791415751337,20995.81832833813,21183.43771655777,21415.86215746222,21357.74777194774,1908.292416292371,1388.6161086158072,1652,1620.9419873418003,694.3080543079036,1305.6919456920964
320000,0,2,1,39,0,0,0,0,0,0,38332.0,63396.0,66871.0,69339.0,31525.0,30861.0,30000.0,4700.0,3000,5000.0,5000.0,7000.0
100000,0,2,2,28,2,2,2,2,2,0,72464.0,70710.0,72432.0,74322.0,74496.0,76058.0,0.0,3462.0,3700,2000.0,2760.0,2776.0
420000,1,1,1,54,-1,-1,-1,-1,-1,-1,12349.0,6545.0,6377.0,18801.0,22180.0,13211.0,6576.0,6420.0,18892,22285.0,13270.0,10683.0
500000,1,1,1,56,0,0,0,0,0,0,87161.0,89009.0,92651.0,93725.0,95517.0,97581.0,3248.0,5140.0,3510,3461.0,3646.0,3770.0
370101,0,2,1,29,3,2,1,0,0,0,350110.6799999999,337495.28,325030.38999999897,304441.6814884318,285868.33,275667.2457668135,136.66466285007928,143.25444845969352,10041,11000.313799314745,10002.095369617804,10009.211528271504
100000,1,1,1,35,0,0,0,2,2,0,65451.0,72277.0,78115.0,79244.0,77373.0,78973.0,8000.0,7000.0,3000,0.0,3000.0,6000.0
50000,1,3,1,36,1,3,2,5,4,3,21031.0,20411.0,23766.0,23114.0,22173.0,21521.0,0.0,4000.0,0,0.0,0.0,1250.0
120000,1,2,2,32,0,0,0,0,0,-1,114476.0,113995.0,116574.0,117041.0,50980.0,51285.0,4100.0,6000.0,5000,5000.0,58895.0,5000.0
50000,1,3,1,41,2,2,2,0,0,0,26184.0,29261.0,28444.0,28878.0,27655.0,24480.0,3500.0,0.0,1100,1100.0,2000.0,1000.0
180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832.0,0.0,832.0,332.0,416.0,416.0,0.0,416.0,332,500.0,3500.0,832.0
90000,0,2,2,24,0,0,0,0,0,0,14520.0,14747.0,4753.0,5152.0,4664.0,4833.0,1240.0,1220.0,1000,500.0,800.0,1680.0
30000,0,2,1,45,0,0,0,0,0,0,17166.0,18578.0,20260.0,20626.0,21142.0,21790.0,2000.0,2000.0,1000,1000.0,1000.0,1500.0
460000,0,2,2,35,0,0,0,0,0,0,350110.6799999999,337495.28,325030.38999999897,304997.27,285868.33,279505.05999999965,16000.0,17610.0,17500,13810.0,14100.0,14520.0
50000,0,2,1,55,2,0,0,0,0,0,41696.0,41768.0,42561.0,42871.0,7606.0,11267.0,1674.0,2079.0,2001,500.0,4423.0,4000.0
390000,0,1,2,25,-1,0,0,0,0,0,83514.0,79730.0,64171.0,58767.0,54224.0,51667.0,4013.0,4000.0,2100,2000.0,3000.0,1200.0
250000,0,2,1,38,2,0,0,0,0,0,236546.0,232795.0,189111.0,189558.0,185565.0,189003.0,8007.0,7000.0,8200,7000.0,7000.0,8000.0
20000,1,2,1,59,1,-1,0,0,-1,-1,-1213.0,30322.0,20033.0,19871.0,15410.0,18969.0,52082.0,15800.0,2000,20085.0,39070.0,25000.0
30000,1,2,3,40,2,0,0,0,0,2,2922.0,3869.0,4890.0,5975.0,6474.0,6225.0,1000.0,1090.0,1175,600.0,0.0,1000.0
300000,0,3,1,41,1,-2,-2,-2,-2,-2,390.0,390.0,780.0,390.0,390.0,5144.0,390.0,780.0,0,390.0,5144.0,390.0
70000,1,2,1,33,-1,-1,0,0,0,0,390.0,4924.0,5566.0,6139.0,5868.0,6399.0,4924.0,1113.0,1076,195.0,1000.0,235.0
80000,0,1,1,37,-1,-1,-1,-1,-1,-1,1675.2793504241308,238.68934534007312,238.68934534007312,388.2478591923974,358.5697908570484,1385.3007345423598,238.68934534007312,238.68934534007312,388,358.5697908570484,1385.3007345423598,348.7836320393361
20000,1,2,2,25,1,2,0,0,-1,0,20873.0,20240.0,20365.0,19565.0,9928.0,12758.0,4.0,1378.0,1203,15460.0,3000.0,2000.0
20000,1,2,2,43,0,0,0,0,0,0,19656.0,30177.0,16263.0,17287.0,17699.0,18413.0,1300.0,2600.0,1300,700.0,1000.0,700.0
500000,1,1,1,46,-1,-1,-1,-2,-2,-1,10678.0,6914.0,813.0,17280.0,26162.0,2518.0,6944.0,813.0,17280,26162.0,2534.0,2553.0
210000,0,4,1,40,0,0,0,0,0,-1,206446.0,202462.0,173236.0,84302.0,25876.0,140066.0,8139.0,10007.0,5609,2000.0,65607.55999999991,6000.0
50000,1,2,2,53,0,0,0,0,0,0,50302.0,49440.0,49891.0,20503.0,20159.0,20268.0,2100.0,1793.0,700,731.0,735.0,616.0
120000,1,2,2,31,3,3,2,2,-2,-2,113722.0,110525.0,103632.0,-36.0,-18.0,-18.0,0.0,0.0,0,0.0,0.0,0.0
10000,1,2,2,22,0,0,0,0,0,0,9599.949780620798,9738.759846055402,9224.34217764794,9810.979084241484,9237.223378220262,9215.86006922618,1290.9812081554787,1375.1565987043448,1160,473.9038090695868,1098.120815547863,491.0563755335641
180000,0,1,2,40,-2,-2,-2,-2,-2,-2,0.0,0.0,1040.0,258.0,0.0,0.0,0.0,1040.0,258,0.0,0.0,0.0
30000,0,2,1,27,2,2,0,0,0,0,29457.566739087197,28173.091286070445,30385.834927361848,30693.840981313595,30127.406395695765,30435.357394508414,0.5298458033394685,2940.308393321063,1211,0.0,517.1696163265847,548.4378973803842
30000,0,2,2,24,-1,-1,2,2,2,2,2590.0,8346.0,8069.0,13042.0,12690.0,15503.0,6000.0,0.0,5464,0.0,3027.0,0.0
30000,0,1,2,23,0,0,0,0,0,0,14544.0,15597.0,16641.0,17659.0,18066.0,18775.0,1300.0,1300.0,1300,700.0,1000.0,1000.0
150000,1,1,2,38,-1,-1,-1,-1,-2,-2,6353.943778911667,923.7020552979742,513.9013083900769,0.0,0.0,0.0,923.7020552979742,513.9013083900769,0,0.0,0.0,0.0
130000,0,3,1,43,0,0,0,0,0,0,94860.8033962324,93631.38677028863,82728.75701518425,49053.37033358561,38159.4699434725,35110.023957587924,3800.965281171353,3615.750529193037,1823,1562.04944402398,865.7517449864172,520.2384834416182
50000,0,2,1,42,0,0,0,0,0,0,48694.359368762736,48550.86093347472,47320.13974683484,3120.9276941946264,4023.747993086796,369.0590386438333,2265.0624234651746,1951.387944014499,515,3904.348806112976,190.2775888028998,4682.731460439364
80000,0,2,1,48,0,0,0,0,0,0,77627.0,80712.0,48428.0,52391.0,23359.0,24597.0,5000.0,5000.0,5000,3000.0,2000.0,3000.0
60000,0,2,2,23,0,0,0,0,0,0,57391.24047685896,59082.29613021278,51557.90564073078,19154.674937275988,13859.489654427656,16367.058629700745,2903.6378350401096,1242.181387815042,5481,640.2849071371675,2768.485228409287,1156.9730508263615
224040,1,1,1,26,1,0,0,0,0,0,160895.15105873597,158761.02080520132,161452.95947579612,158285.91451875123,161074.98311305212,168678.33990633418,7161.612964223402,7362.617823606029,5841,10952.667085756511,10585.931968643228,1040.3500516410531
370000,1,3,2,27,-1,0,0,0,0,0,50886.0,61378.0,96133.0,103773.0,137735.0,234740.0,11378.0,36133.0,18773,37735.0,65607.55999999991,5600.0
220000,0,1,1,31,-2,-2,-2,-2,-2,-2,3785.0,1137.0,377.0,5763.0,3952.0,412.0,1142.0,377.0,5763,3952.0,412.0,1294.0
140000,1,1,1,34,0,0,0,0,0,0,23944.0,28049.0,32073.0,43129.0,47086.0,48699.0,5000.0,5000.0,11885,5000.0,3000.0,5504.0
170000,0,1,1,33,0,0,0,0,0,0,170440.0,170060.0,115372.0,211577.0,120407.0,122952.0,8200.0,5200.0,5000,5000.0,5000.0,4000.0
30000,0,2,1,24,2,2,2,1,1,2,23101.79411517008,27063.79365420975,27350.47568852269,26939.14768758899,28361.386198174627,29419.1104325296,4681.520263299139,1014.3348848066272,330,1913.2126234214709,1666.4073107537447,1358.070922900949
50000,0,2,1,40,0,1,0,0,0,1,41022.26906277586,41548.4028431674,21733.19018155546,21278.46463514592,21073.787081011724,20069.49631030838,1582.1802424972898,1368.5570586931592,1088,1417.8197575027102,604.671948208478,940.3114632138984
310000,0,1,2,28,0,0,0,0,-1,-1,36513.0,37628.0,39579.0,40879.0,85.0,4381.0,2500.0,3000.0,1500,85.0,4381.0,11100.0
100000,0,3,1,36,2,0,0,2,0,0,99298.0,101972.0,115335.0,112016.0,112906.0,120101.0,5220.0,16608.0,0,4233.0,9200.0,21000.0
20000,1,2,1,55,0,0,0,0,0,0,15793.0,16823.0,17848.0,27843.0,19352.0,19938.0,1300.0,1302.0,1320,1137.0,1000.0,510.0
50000,0,2,2,25,3,2,2,0,0,0,49081.0,50074.0,48610.0,17857.0,18369.0,19011.0,2063.0,0.0,800,800.0,1000.0,1000.0
80000,0,3,1,53,-1,2,-1,-1,-1,-1,780.0,390.0,390.0,390.0,390.0,1320.0,0.0,390.0,390,390.0,1320.0,0.0
295896,1,2,2,36,0,0,0,0,0,0,7734.723691419776,7864.63521571917,7333.817849953852,12455.450913372317,12999.770404890643,13713.175788715733,1714.845921145687,869.7557773329069,8418,616.128128105951,9117.25575078521,978.7003346843426
90000,0,2,1,29,2,1,0,0,0,0,89908.31118169706,90775.28444728926,90745.91620669242,89333.64858493276,88937.95237960336,89422.43645513598,3645.91290845459,5335.058555013162,3793,3866.246500583293,4778.202178424479,3027.2472769694023
60000,0,1,2,25,-2,-1,-1,-1,-1,-1,564.0,2035.0,2175.0,3528.0,10260.0,6378.0,2045.0,2175.0,3528,10260.0,6378.0,6869.0
50000,1,3,1,37,5,4,3,2,0,0,54078.0,52946.0,51841.0,50306.0,49706.0,49706.0,0.0,0.0,0,0.0,0.0,0.0
210000,0,2,1,35,0,0,0,0,0,0,44552.0,45831.0,46870.0,48089.0,49311.0,50296.0,2000.0,1800.0,2000,2000.0,1803.0,2000.0
110000,0,2,1,39,2,2,0,0,2,2,110109.0,106656.0,104407.0,108689.0,106342.0,111575.0,0.0,5200.0,7700,0.0,7800.0,0.0
200000,0,1,1,35,-1,-1,2,-1,-1,-1,316.0,734.0,418.0,424.0,424.0,424.0,734.0,0.0,424,424.0,424.0,608.0
193463,1,1,2,28,0,0,0,0,0,0,195505.05301545255,193993.188765103,195543.8987642161,158135.5910996668,153574.34783592608,153383.6425371334,8518.998529047518,6650.274465671115,3594,5981.001470952481,5522.908021125468,6084.910963030431
230000,1,3,2,37,-1,0,0,0,-1,0,36571.0,35484.0,41862.0,21655.0,64645.0,44627.0,1700.0,10010.0,5000,64667.0,5003.0,3016.0
130000,0,2,2,30,0,0,0,2,0,0,148234.0,144330.0,147035.0,136542.0,137586.0,141191.0,5200.0,11700.0,0,10000.0,12500.0,0.0
131698,1,2,1,31,1,1,0,0,0,0,97790.81617129958,96192.17060808968,98487.68556973786,94737.5612905958,91519.47268139829,91451.70238796138,715.2879798919569,4762.249959200204,3341,3468.243387407456,5534.349562947828,3452.959456213184
300000,1,1,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
90000,0,1,2,26,-1,-1,-1,-1,-1,-1,17018.0,3692.0,5037.0,5899.0,4129.0,17246.0,3692.0,5037.0,5899,4129.0,17246.0,4221.0
200000,1,2,1,42,2,2,1,2,2,2,94308.56792621929,92186.18123368324,95115.93261242851,92981.7370077014,101946.06541075389,104187.08174363416,278.9396694472894,5230.125227294014,278,11442.12066110542,4020.780619864383,0.0
90000,0,2,2,23,0,0,0,0,0,0,42105.0,43919.0,46812.0,44976.0,46406.0,47625.0,2500.0,3970.0,2500,2500.0,2500.0,1700.0
50000,0,2,1,23,0,0,0,0,0,0,33713.0,34437.0,28709.0,28386.0,28361.0,28449.0,5012.0,3000.0,3548,2500.0,2000.0,2000.0
50000,1,1,1,45,1,1,1,1,1,1,39042.22412797421,40034.99741125143,40916.65380886645,41363.55606757576,41638.6874894276,42019.22340291524,1977.6133583613923,2000.0,1832,1634.699294539842,1716.2493172306476,880.6679180696162
